return_id,order_id,product_id,reason
RET012522,ORD00197153,PROD01022,Damaged during shipping
RET012525,ORD00197253,PROD01019,Wrong item received
RET012528,ORD00197298,PROD01064,Changed mind
RET012536,ORD00197401,PROD01030,Wrong item received
RET012537,ORD00197402,PROD01058,Quality issues
RET012547,ORD00197526,PROD01030,Changed mind
RET012554,ORD00197615,PROD01045,Size/compatibility issue
RET012557,ORD00197663,PROD01017,Product not as described
RET012567,ORD00197788,PROD01034,Damaged during shipping
RET012572,ORD00197840,PROD01010,Changed mind
RET012578,ORD00197938,PROD01008,Damaged during shipping
RET012583,ORD00198007,PROD01044,Defective product
RET012587,ORD00198053,PROD01051,Size/compatibility issue
RET012588,ORD00198069,PROD01042,Better price available
RET012592,ORD00198156,PROD01054,Better price available
RET012597,ORD00198219,PROD01011,Better price available
RET012613,ORD00198448,PROD01010,Product not as described
RET012615,ORD00198469,PROD01040,Damaged during shipping
RET012617,ORD00198485,PROD01057,Product not as described
RET012622,ORD00198559,PROD01006,Late delivery
RET012626,ORD00198605,PROD01059,Quality issues
RET012642,ORD00198812,PROD01026,Product not as described
RET012654,ORD00198945,PROD01024,Damaged during shipping
RET012655,ORD00198948,PROD01015,Quality issues
RET012656,ORD00198948,PROD01046,Better price available
RET012662,ORD00199019,PROD01031,Quality issues
RET012670,ORD00199083,PROD01060,Size/compatibility issue
RET012673,ORD00199110,PROD01021,Late delivery
RET012674,ORD00199114,PROD01022,Ordered by mistake
RET012685,ORD00199242,PROD01030,Defective product
RET012690,ORD00199290,PROD01051,Changed mind
RET012708,ORD00199455,PROD01033,Size/compatibility issue
RET012720,ORD00199658,PROD01036,Damaged during shipping
RET012729,ORD00199774,PROD01035,Defective product
RET012736,ORD00199834,PROD01009,Wrong item received
RET012737,ORD00199836,PROD01043,Changed mind
RET012738,ORD00199878,PROD01027,Defective product
RET012741,ORD00199955,PROD01053,Ordered by mistake
RET012744,ORD00199976,PROD01061,Quality issues
RET012748,ORD00200040,PROD01008,Better price available
RET012749,ORD00200055,PROD01053,Changed mind
RET012758,ORD00200147,PROD01059,Defective product
RET012761,ORD00200170,PROD01054,Ordered by mistake
RET012762,ORD00200180,PROD01031,Late delivery
RET012765,ORD00200233,PROD01046,Damaged during shipping
RET012781,ORD00200455,PROD01016,Damaged during shipping
RET012786,ORD00200465,PROD01011,Better price available
RET012790,ORD00200475,PROD01017,Ordered by mistake
RET012799,ORD00200517,PROD01041,Product not as described
RET012816,ORD00200735,PROD01047,Size/compatibility issue
RET012818,ORD00200766,PROD01024,Better price available
RET012823,ORD00200822,PROD01001,Ordered by mistake
RET012825,ORD00200851,PROD01036,Wrong item received
RET012826,ORD00200851,PROD01028,Product not as described
RET012827,ORD00200855,PROD01048,Product not as described
RET012828,ORD00200855,PROD01044,Damaged during shipping
RET012860,ORD00201229,PROD01015,Better price available
RET012865,ORD00201272,PROD01001,Damaged during shipping
RET012866,ORD00201291,PROD01044,Product not as described
RET012873,ORD00201386,PROD01045,Defective product
RET012874,ORD00201400,PROD01029,Quality issues
RET012878,ORD00201438,PROD01053,Late delivery
RET012879,ORD00201444,PROD01053,Quality issues
RET012893,ORD00201582,PROD01039,Late delivery
RET012894,ORD00201582,PROD01036,Wrong item received
RET012907,ORD00201707,PROD01023,Quality issues
RET012915,ORD00201866,PROD01040,Quality issues
RET012919,ORD00201905,PROD01040,Late delivery
RET012922,ORD00201986,PROD01023,Defective product
RET012937,ORD00202139,PROD01029,Product not as described
RET012950,ORD00202283,PROD01026,Ordered by mistake
RET012959,ORD00202468,PROD01047,Damaged during shipping
RET012965,ORD00202489,PROD01001,Ordered by mistake
RET012982,ORD00202653,PROD01008,Ordered by mistake
RET012983,ORD00202663,PROD01011,Ordered by mistake
RET012988,ORD00202725,PROD01058,Wrong item received
RET012993,ORD00202749,PROD01022,Late delivery
RET012995,ORD00202776,PROD01053,Defective product
RET013000,ORD00202867,PROD01054,Product not as described
RET013008,ORD00202936,PROD01040,Damaged during shipping
RET013024,ORD00203098,PROD01011,Ordered by mistake
RET013025,ORD00203107,PROD01026,Product not as described
RET013028,ORD00203134,PROD01042,Size/compatibility issue
RET013042,ORD00203316,PROD01001,Better price available
RET013046,ORD00203378,PROD01007,Changed mind
RET013051,ORD00203501,PROD01036,Defective product
RET013055,ORD00203517,PROD01020,Size/compatibility issue
RET013062,ORD00203610,PROD01051,Better price available
RET013066,ORD00203644,PROD01044,Better price available
RET013075,ORD00203743,PROD01042,Wrong item received
RET013077,ORD00203808,PROD01062,Product not as described
RET013079,ORD00203833,PROD01045,Quality issues
RET013082,ORD00203853,PROD01029,Better price available
RET013091,ORD00203940,PROD01058,Wrong item received
RET013095,ORD00203966,PROD01056,Wrong item received
RET013096,ORD00203972,PROD01039,Size/compatibility issue
RET013100,ORD00204001,PROD01024,Damaged during shipping
RET013101,ORD00204017,PROD01011,Damaged during shipping
RET013102,ORD00204075,PROD01056,Size/compatibility issue
RET013110,ORD00204170,PROD01034,Ordered by mistake
RET013114,ORD00204197,PROD01063,Late delivery
RET013118,ORD00204233,PROD01044,Product not as described
RET013142,ORD00204485,PROD01003,Damaged during shipping
RET013145,ORD00204518,PROD01047,Product not as described
RET013148,ORD00204542,PROD01041,Changed mind
RET013154,ORD00204631,PROD01010,Damaged during shipping
RET013191,ORD00205067,PROD01011,Damaged during shipping
RET013192,ORD00205081,PROD01031,Late delivery
RET013197,ORD00205146,PROD01022,Better price available
RET013204,ORD00205217,PROD01003,Ordered by mistake
RET013205,ORD00205233,PROD01016,Late delivery
RET013210,ORD00205344,PROD01051,Size/compatibility issue
RET013211,ORD00205351,PROD01011,Better price available
RET013220,ORD00205450,PROD01061,Changed mind
RET013222,ORD00205465,PROD01037,Quality issues
RET013224,ORD00205546,PROD01021,Size/compatibility issue
RET013235,ORD00205659,PROD01032,Quality issues
RET013238,ORD00205689,PROD01021,Wrong item received
RET013242,ORD00205726,PROD01053,Product not as described
RET013243,ORD00205737,PROD01017,Late delivery
RET013248,ORD00205796,PROD01006,Quality issues
RET013261,ORD00205957,PROD01039,Quality issues
RET013262,ORD00205960,PROD01001,Product not as described
RET013269,ORD00206039,PROD01045,Late delivery
RET013272,ORD00206061,PROD01039,Size/compatibility issue
RET013274,ORD00206070,PROD01037,Defective product
RET013275,ORD00206078,PROD01036,Changed mind
RET013277,ORD00206102,PROD01015,Ordered by mistake
RET013278,ORD00206103,PROD01029,Defective product
RET013284,ORD00206160,PROD01014,Size/compatibility issue
RET013289,ORD00206204,PROD01005,Quality issues
RET013297,ORD00206269,PROD01015,Late delivery
RET013318,ORD00206483,PROD01027,Product not as described
RET013319,ORD00206488,PROD01027,Ordered by mistake
RET013322,ORD00206503,PROD01034,Damaged during shipping
RET013330,ORD00206568,PROD01002,Changed mind
RET013335,ORD00206669,PROD01022,Changed mind
RET013337,ORD00206675,PROD01009,Damaged during shipping
RET013340,ORD00206730,PROD01060,Better price available
RET013343,ORD00206779,PROD01044,Better price available
RET013344,ORD00206779,PROD01056,Size/compatibility issue
RET013346,ORD00206795,PROD01031,Product not as described
RET013347,ORD00206795,PROD01014,Wrong item received
RET013350,ORD00206868,PROD01033,Product not as described
RET013361,ORD00206999,PROD01011,Size/compatibility issue
RET013385,ORD00207281,PROD01044,Changed mind
RET013386,ORD00207286,PROD01011,Defective product
RET013393,ORD00207325,PROD01030,Wrong item received
RET013401,ORD00207394,PROD01008,Defective product
RET013423,ORD00207682,PROD01023,Better price available
RET013427,ORD00207731,PROD01030,Size/compatibility issue
RET013429,ORD00207755,PROD01031,Size/compatibility issue
RET013430,ORD00207771,PROD01038,Size/compatibility issue
RET013431,ORD00207775,PROD01041,Defective product
RET013434,ORD00207788,PROD01039,Size/compatibility issue
RET013443,ORD00207891,PROD01054,Wrong item received
RET013446,ORD00207938,PROD01022,Quality issues
RET013449,ORD00207978,PROD01057,Ordered by mistake
RET013455,ORD00208002,PROD01054,Late delivery
RET013457,ORD00208034,PROD01011,Ordered by mistake
RET013468,ORD00208123,PROD01039,Product not as described
RET013479,ORD00208260,PROD01016,Product not as described
RET013483,ORD00208341,PROD01033,Quality issues
RET013486,ORD00208388,PROD01022,Damaged during shipping
RET013493,ORD00208468,PROD01050,Ordered by mistake
RET013495,ORD00208483,PROD01041,Ordered by mistake
RET013496,ORD00208491,PROD01039,Changed mind
RET013502,ORD00208573,PROD01043,Quality issues
RET013505,ORD00208648,PROD01057,Damaged during shipping
RET013532,ORD00209055,PROD01035,Wrong item received
RET013557,ORD00209323,PROD01034,Product not as described
RET013566,ORD00209396,PROD01049,Product not as described
RET013581,ORD00209556,PROD01035,Better price available
RET013588,ORD00209622,PROD01029,Better price available
RET013593,ORD00209673,PROD01045,Size/compatibility issue
RET013601,ORD00209793,PROD01058,Damaged during shipping
RET013615,ORD00209965,PROD01033,Late delivery
RET013618,ORD00209982,PROD01042,Changed mind
RET013623,ORD00210066,PROD01002,Late delivery
RET013625,ORD00210090,PROD01030,Size/compatibility issue
RET013626,ORD00210106,PROD01015,Wrong item received
RET013627,ORD00210115,PROD01020,Defective product
RET013630,ORD00210150,PROD01011,Product not as described
RET013645,ORD00210378,PROD01023,Wrong item received
RET013653,ORD00210443,PROD01055,Wrong item received
RET013672,ORD00210645,PROD01035,Changed mind
RET013674,ORD00210683,PROD01049,Damaged during shipping
RET013697,ORD00210955,PROD01060,Wrong item received
RET013707,ORD00211128,PROD01058,Better price available
RET013711,ORD00211175,PROD01018,Wrong item received
RET013715,ORD00211200,PROD01004,Quality issues
RET013726,ORD00211365,PROD01040,Late delivery
RET013728,ORD00211423,PROD01019,Wrong item received
RET013737,ORD00211497,PROD01046,Damaged during shipping
RET013747,ORD00211647,PROD01020,Quality issues
RET013753,ORD00211713,PROD01051,Product not as described
RET013767,ORD00211879,PROD01035,Damaged during shipping
RET013778,ORD00211974,PROD01014,Damaged during shipping
RET013787,ORD00212069,PROD01051,Quality issues
RET013797,ORD00212207,PROD01001,Changed mind
RET013800,ORD00212239,PROD01008,Defective product
RET013805,ORD00212268,PROD01029,Late delivery
RET013808,ORD00212308,PROD01058,Damaged during shipping
RET013812,ORD00212384,PROD01001,Product not as described
RET013822,ORD00212465,PROD01058,Wrong item received
RET013825,ORD00212481,PROD01019,Wrong item received
RET013830,ORD00212504,PROD01018,Late delivery
RET013832,ORD00212551,PROD01037,Wrong item received
RET013833,ORD00212555,PROD01059,Wrong item received
RET013841,ORD00212648,PROD01031,Better price available
RET013844,ORD00212683,PROD01047,Better price available
RET013846,ORD00212713,PROD01005,Size/compatibility issue
RET013855,ORD00212850,PROD01025,Better price available
RET013866,ORD00212948,PROD01048,Changed mind
RET013871,ORD00212981,PROD01023,Ordered by mistake
RET013874,ORD00213033,PROD01027,Size/compatibility issue
RET013879,ORD00213113,PROD01019,Changed mind
RET013883,ORD00213215,PROD01052,Product not as described
RET013888,ORD00213292,PROD01029,Product not as described
RET013896,ORD00213371,PROD01034,Changed mind
RET013904,ORD00213451,PROD01036,Better price available
RET013905,ORD00213466,PROD01036,Quality issues
RET013914,ORD00213539,PROD01038,Late delivery
RET013919,ORD00213614,PROD01018,Defective product
RET013920,ORD00213621,PROD01019,Defective product
RET013921,ORD00213622,PROD01034,Late delivery
RET013923,ORD00213645,PROD01058,Damaged during shipping
RET013930,ORD00213698,PROD01012,Damaged during shipping
RET013932,ORD00213738,PROD01034,Quality issues
RET013936,ORD00213775,PROD01015,Changed mind
RET013940,ORD00213854,PROD01014,Quality issues
RET013944,ORD00213889,PROD01002,Size/compatibility issue
RET013951,ORD00213954,PROD01042,Changed mind
RET013956,ORD00214009,PROD01039,Product not as described
RET013958,ORD00214024,PROD01025,Wrong item received
RET013959,ORD00214027,PROD01006,Damaged during shipping
RET013962,ORD00214070,PROD01010,Damaged during shipping
RET013968,ORD00214192,PROD01006,Product not as described
RET013972,ORD00214240,PROD01038,Product not as described
RET013974,ORD00214246,PROD01051,Damaged during shipping
RET013975,ORD00214255,PROD01037,Better price available
RET013985,ORD00214317,PROD01025,Better price available
RET013989,ORD00214360,PROD01028,Quality issues
RET014004,ORD00214536,PROD01021,Product not as described
RET014016,ORD00214664,PROD01049,Damaged during shipping
RET014020,ORD00214709,PROD01056,Size/compatibility issue
RET014025,ORD00214815,PROD01043,Size/compatibility issue
RET014028,ORD00214849,PROD01011,Late delivery
RET014034,ORD00214880,PROD01019,Changed mind
RET014036,ORD00214907,PROD01060,Better price available
RET014039,ORD00214938,PROD01054,Changed mind
RET014041,ORD00214951,PROD01027,Late delivery
RET014051,ORD00215046,PROD01032,Damaged during shipping
RET014052,ORD00215046,PROD01012,Changed mind
RET014056,ORD00215081,PROD01010,Late delivery
RET014067,ORD00215183,PROD01014,Ordered by mistake
RET014070,ORD00215201,PROD01055,Late delivery
RET014071,ORD00215201,PROD01017,Quality issues
RET014097,ORD00215541,PROD01048,Damaged during shipping
RET014103,ORD00215619,PROD01031,Defective product
RET014106,ORD00215662,PROD01015,Better price available
RET014124,ORD00215923,PROD01062,Changed mind
RET014126,ORD00215967,PROD01022,Better price available
RET014132,ORD00216026,PROD01017,Wrong item received
RET014136,ORD00216054,PROD01026,Late delivery
RET014137,ORD00216075,PROD01028,Product not as described
RET014153,ORD00216319,PROD01051,Quality issues
RET014157,ORD00216420,PROD01053,Late delivery
RET014162,ORD00216528,PROD01011,Defective product
RET014166,ORD00216546,PROD01049,Better price available
RET014168,ORD00216562,PROD01031,Size/compatibility issue
RET014185,ORD00216750,PROD01029,Late delivery
RET014188,ORD00216770,PROD01062,Damaged during shipping
RET014190,ORD00216781,PROD01038,Quality issues
RET014200,ORD00216888,PROD01017,Damaged during shipping
RET014213,ORD00216985,PROD01013,Better price available
RET014214,ORD00217041,PROD01006,Defective product
RET014221,ORD00217104,PROD01012,Late delivery
RET014232,ORD00217216,PROD01021,Ordered by mistake
RET014257,ORD00217535,PROD01024,Product not as described
RET014258,ORD00217535,PROD01027,Wrong item received
RET014277,ORD00217795,PROD01002,Size/compatibility issue
RET014289,ORD00217929,PROD01059,Late delivery
RET014290,ORD00217929,PROD01009,Late delivery
RET014293,ORD00217956,PROD01048,Changed mind
RET014296,ORD00217972,PROD01050,Late delivery
RET014299,ORD00218009,PROD01046,Changed mind
RET014304,ORD00218052,PROD01008,Changed mind
RET014309,ORD00218111,PROD01016,Product not as described
RET014311,ORD00218120,PROD01013,Damaged during shipping
RET014324,ORD00218248,PROD01060,Defective product
RET014325,ORD00218255,PROD01046,Changed mind
RET014334,ORD00218344,PROD01038,Better price available
RET014345,ORD00218540,PROD01020,Size/compatibility issue
RET014354,ORD00218681,PROD01030,Wrong item received
RET014357,ORD00218716,PROD01048,Defective product
RET014359,ORD00218725,PROD01021,Wrong item received
RET014360,ORD00218736,PROD01058,Defective product
RET014361,ORD00218754,PROD01052,Quality issues
RET014363,ORD00218763,PROD01055,Damaged during shipping
RET014367,ORD00218825,PROD01043,Wrong item received
RET014369,ORD00218830,PROD01062,Better price available
RET014370,ORD00218857,PROD01009,Late delivery
RET014389,ORD00219026,PROD01011,Quality issues
RET014397,ORD00219110,PROD01014,Changed mind
RET014404,ORD00219160,PROD01002,Quality issues
RET014417,ORD00219437,PROD01018,Ordered by mistake
RET014427,ORD00219525,PROD01033,Wrong item received
RET014429,ORD00219535,PROD01059,Wrong item received
RET014436,ORD00219651,PROD01050,Better price available
RET014438,ORD00219663,PROD01062,Damaged during shipping
RET014444,ORD00219706,PROD01042,Wrong item received
RET014446,ORD00219712,PROD01001,Product not as described
RET014460,ORD00219860,PROD01040,Wrong item received
RET014469,ORD00219979,PROD01048,Late delivery
RET014471,ORD00220013,PROD01037,Ordered by mistake
RET014473,ORD00220031,PROD01010,Ordered by mistake
RET014486,ORD00220132,PROD01045,Damaged during shipping
RET014490,ORD00220164,PROD01012,Wrong item received
RET014496,ORD00220209,PROD01003,Changed mind
RET014498,ORD00220216,PROD01014,Wrong item received
RET014500,ORD00220276,PROD01015,Late delivery
RET014511,ORD00220396,PROD01047,Defective product
RET014513,ORD00220414,PROD01005,Changed mind
RET014516,ORD00220455,PROD01035,Size/compatibility issue
RET014520,ORD00220498,PROD01059,Changed mind
RET014523,ORD00220543,PROD01023,Late delivery
RET014525,ORD00220577,PROD01013,Better price available
RET014538,ORD00220674,PROD01008,Changed mind
RET014553,ORD00220828,PROD01022,Product not as described
RET014554,ORD00220867,PROD01022,Quality issues
RET014568,ORD00220987,PROD01021,Late delivery
RET014572,ORD00221023,PROD01036,Wrong item received
RET014574,ORD00221028,PROD01057,Wrong item received
RET014582,ORD00221126,PROD01019,Wrong item received
RET014596,ORD00221262,PROD01013,Damaged during shipping
RET014598,ORD00221270,PROD01038,Damaged during shipping
RET014600,ORD00221281,PROD01014,Better price available
RET014610,ORD00221391,PROD01036,Product not as described
RET014612,ORD00221426,PROD01002,Quality issues
RET014624,ORD00221583,PROD01006,Quality issues
RET014625,ORD00221589,PROD01059,Defective product
RET014628,ORD00221626,PROD01031,Wrong item received
RET014629,ORD00221641,PROD01046,Ordered by mistake
RET014640,ORD00221750,PROD01030,Size/compatibility issue
RET014641,ORD00221750,PROD01025,Product not as described
RET014643,ORD00221809,PROD01036,Better price available
RET014650,ORD00221858,PROD01027,Ordered by mistake
RET014651,ORD00221870,PROD01021,Size/compatibility issue
RET014654,ORD00221923,PROD01041,Ordered by mistake
RET014666,ORD00221998,PROD01013,Defective product
RET014669,ORD00222040,PROD01032,Ordered by mistake
RET014682,ORD00222147,PROD01054,Late delivery
RET014687,ORD00222242,PROD01011,Wrong item received
RET014688,ORD00222246,PROD01039,Wrong item received
RET014690,ORD00222264,PROD01020,Wrong item received
RET014692,ORD00222281,PROD01050,Late delivery
RET014694,ORD00222291,PROD01032,Product not as described
RET014698,ORD00222321,PROD01024,Ordered by mistake
RET014704,ORD00222410,PROD01028,Better price available
RET014709,ORD00222451,PROD01019,Size/compatibility issue
RET014713,ORD00222490,PROD01008,Wrong item received
RET014728,ORD00222661,PROD01010,Defective product
RET014731,ORD00222703,PROD01011,Product not as described
RET014732,ORD00222718,PROD01060,Late delivery
RET014739,ORD00222768,PROD01004,Damaged during shipping
RET014757,ORD00222953,PROD01045,Wrong item received
RET014759,ORD00222962,PROD01017,Damaged during shipping
RET014761,ORD00222997,PROD01051,Changed mind
RET014765,ORD00223055,PROD01062,Ordered by mistake
RET014767,ORD00223079,PROD01016,Ordered by mistake
RET014787,ORD00223293,PROD01043,Ordered by mistake
RET014791,ORD00223319,PROD01021,Ordered by mistake
RET014792,ORD00223322,PROD01009,Size/compatibility issue
RET014795,ORD00223348,PROD01034,Damaged during shipping
RET014809,ORD00223452,PROD01041,Damaged during shipping
RET014814,ORD00223521,PROD01030,Size/compatibility issue
RET014815,ORD00223537,PROD01009,Defective product
RET014824,ORD00223669,PROD01052,Size/compatibility issue
RET014829,ORD00223707,PROD01017,Changed mind
RET014830,ORD00223712,PROD01008,Changed mind
RET014832,ORD00223753,PROD01025,Damaged during shipping
RET014836,ORD00223856,PROD01054,Quality issues
RET014837,ORD00223856,PROD01015,Changed mind
RET014838,ORD00223869,PROD01018,Wrong item received
RET014844,ORD00223922,PROD01043,Better price available
RET014845,ORD00223922,PROD01046,Wrong item received
RET014862,ORD00224061,PROD01025,Size/compatibility issue
RET014872,ORD00224188,PROD01064,Product not as described
RET014875,ORD00224236,PROD01031,Changed mind
RET014882,ORD00224311,PROD01047,Defective product
RET014885,ORD00224344,PROD01024,Defective product
RET014895,ORD00224493,PROD01058,Size/compatibility issue
RET014897,ORD00224506,PROD01003,Late delivery
RET014902,ORD00224540,PROD01028,Quality issues
RET014911,ORD00224609,PROD01014,Better price available
RET014915,ORD00224704,PROD01043,Product not as described
RET014919,ORD00224740,PROD01053,Damaged during shipping
RET014920,ORD00224750,PROD01057,Ordered by mistake
RET014926,ORD00224825,PROD01061,Product not as described
RET014936,ORD00225034,PROD01040,Better price available
RET014942,ORD00225095,PROD01002,Product not as described
RET014948,ORD00225160,PROD01019,Wrong item received
RET014953,ORD00225227,PROD01060,Quality issues
RET014956,ORD00225236,PROD01030,Better price available
RET014957,ORD00225236,PROD01039,Changed mind
RET014958,ORD00225248,PROD01008,Quality issues
RET014965,ORD00225314,PROD01036,Defective product
RET014976,ORD00225432,PROD01013,Size/compatibility issue
RET014981,ORD00225480,PROD01042,Changed mind
RET014992,ORD00225575,PROD01050,Better price available
RET014993,ORD00225575,PROD01055,Changed mind
RET014997,ORD00225618,PROD01018,Changed mind
RET014999,ORD00225633,PROD01013,Size/compatibility issue
RET015001,ORD00225660,PROD01047,Better price available
RET015002,ORD00225675,PROD01016,Product not as described
RET015008,ORD00225805,PROD01030,Ordered by mistake
RET015017,ORD00225965,PROD01022,Quality issues
RET015020,ORD00225984,PROD01046,Wrong item received
RET015021,ORD00225992,PROD01051,Better price available
RET015027,ORD00226076,PROD01003,Changed mind
RET015029,ORD00226130,PROD01031,Damaged during shipping
RET015035,ORD00226178,PROD01049,Damaged during shipping
RET015038,ORD00226234,PROD01044,Ordered by mistake
RET015039,ORD00226234,PROD01046,Damaged during shipping
RET015049,ORD00226288,PROD01034,Product not as described
RET015051,ORD00226315,PROD01002,Quality issues
RET015052,ORD00226315,PROD01005,Product not as described
RET015055,ORD00226379,PROD01022,Quality issues
RET015069,ORD00226507,PROD01026,Quality issues
RET015070,ORD00226518,PROD01004,Quality issues
RET015079,ORD00226599,PROD01064,Damaged during shipping
RET015083,ORD00226632,PROD01055,Quality issues
RET015102,ORD00226855,PROD01045,Damaged during shipping
RET015109,ORD00226917,PROD01004,Ordered by mistake
RET015115,ORD00226962,PROD01064,Changed mind
RET015117,ORD00226971,PROD01052,Product not as described
RET015121,ORD00226983,PROD01057,Damaged during shipping
RET015122,ORD00226996,PROD01039,Quality issues
RET015124,ORD00227002,PROD01047,Changed mind
RET015147,ORD00227396,PROD01020,Product not as described
RET015151,ORD00227460,PROD01038,Changed mind
RET015163,ORD00227525,PROD01031,Better price available
RET015164,ORD00227527,PROD01038,Size/compatibility issue
RET015169,ORD00227573,PROD01033,Wrong item received
RET015180,ORD00227654,PROD01044,Size/compatibility issue
RET015183,ORD00227745,PROD01040,Ordered by mistake
RET015185,ORD00227771,PROD01025,Ordered by mistake
RET015188,ORD00227791,PROD01034,Ordered by mistake
RET015192,ORD00227834,PROD01059,Product not as described
RET015204,ORD00227995,PROD01003,Damaged during shipping
RET015209,ORD00228023,PROD01021,Ordered by mistake
RET015215,ORD00228125,PROD01055,Quality issues
RET015226,ORD00228310,PROD01040,Damaged during shipping
RET015227,ORD00228315,PROD01062,Quality issues
RET015232,ORD00228395,PROD01056,Product not as described
RET015236,ORD00228463,PROD01037,Quality issues
RET015237,ORD00228470,PROD01012,Quality issues
RET015243,ORD00228520,PROD01013,Better price available
RET015245,ORD00228566,PROD01033,Wrong item received
RET015251,ORD00228628,PROD01010,Product not as described
RET015255,ORD00228637,PROD01008,Better price available
RET015261,ORD00228670,PROD01051,Changed mind
RET015262,ORD00228672,PROD01021,Changed mind
RET015266,ORD00228708,PROD01058,Wrong item received
RET015268,ORD00228768,PROD01062,Damaged during shipping
RET015269,ORD00228768,PROD01027,Product not as described
RET015272,ORD00228794,PROD01042,Product not as described
RET015273,ORD00228828,PROD01057,Defective product
RET015274,ORD00228836,PROD01037,Size/compatibility issue
RET015275,ORD00228842,PROD01021,Quality issues
RET015276,ORD00228844,PROD01056,Quality issues
RET015278,ORD00228903,PROD01030,Defective product
RET015283,ORD00228978,PROD01062,Changed mind
RET015285,ORD00228993,PROD01005,Size/compatibility issue
RET015287,ORD00229021,PROD01007,Size/compatibility issue
RET015289,ORD00229041,PROD01018,Late delivery
RET015307,ORD00229271,PROD01049,Better price available
RET015308,ORD00229282,PROD01046,Changed mind
RET015313,ORD00229347,PROD01013,Better price available
RET015314,ORD00229348,PROD01009,Wrong item received
RET015323,ORD00229563,PROD01031,Late delivery
RET015327,ORD00229605,PROD01036,Late delivery
RET015328,ORD00229606,PROD01060,Size/compatibility issue
RET015338,ORD00229798,PROD01051,Product not as described
RET015345,ORD00229862,PROD01014,Wrong item received
RET015351,ORD00229911,PROD01010,Better price available
RET015352,ORD00229931,PROD01051,Size/compatibility issue
RET015363,ORD00230019,PROD01046,Size/compatibility issue
RET015371,ORD00230167,PROD01002,Wrong item received
RET015372,ORD00230167,PROD01022,Better price available
RET015378,ORD00230204,PROD01040,Quality issues
RET015379,ORD00230205,PROD01046,Late delivery
RET015391,ORD00230301,PROD01049,Defective product
RET015399,ORD00230412,PROD01019,Changed mind
RET015403,ORD00230455,PROD01024,Defective product
RET015413,ORD00230533,PROD01059,Quality issues
RET015416,ORD00230553,PROD01036,Better price available
RET015419,ORD00230592,PROD01032,Changed mind
RET015426,ORD00230714,PROD01037,Product not as described
RET015427,ORD00230719,PROD01015,Product not as described
RET015428,ORD00230720,PROD01021,Defective product
RET015434,ORD00230844,PROD01048,Damaged during shipping
RET015435,ORD00230848,PROD01005,Quality issues
RET015436,ORD00230858,PROD01064,Defective product
RET015438,ORD00230885,PROD01010,Defective product
RET015444,ORD00230954,PROD01056,Better price available
RET015447,ORD00231004,PROD01051,Wrong item received
RET015453,ORD00231127,PROD01019,Better price available
RET015454,ORD00231128,PROD01042,Changed mind
RET015455,ORD00231134,PROD01029,Late delivery
RET015456,ORD00231135,PROD01009,Late delivery
RET015461,ORD00231176,PROD01016,Ordered by mistake
RET015463,ORD00231200,PROD01017,Product not as described
RET015465,ORD00231221,PROD01022,Late delivery
RET015480,ORD00231356,PROD01060,Damaged during shipping
RET015489,ORD00231454,PROD01025,Ordered by mistake
RET015497,ORD00231635,PROD01031,Ordered by mistake
RET015507,ORD00231765,PROD01028,Size/compatibility issue
RET015515,ORD00231849,PROD01014,Size/compatibility issue
RET015523,ORD00231931,PROD01041,Late delivery
RET015524,ORD00231932,PROD01044,Size/compatibility issue
RET015528,ORD00231979,PROD01001,Damaged during shipping
RET015530,ORD00231996,PROD01026,Size/compatibility issue
RET015534,ORD00232071,PROD01020,Quality issues
RET015535,ORD00232103,PROD01063,Ordered by mistake
RET015551,ORD00232269,PROD01024,Quality issues
RET015558,ORD00232309,PROD01031,Damaged during shipping
RET015566,ORD00232423,PROD01061,Wrong item received
RET015585,ORD00232679,PROD01029,Ordered by mistake
RET015588,ORD00232688,PROD01050,Wrong item received
RET015599,ORD00232803,PROD01063,Late delivery
RET015601,ORD00232831,PROD01008,Ordered by mistake
RET015645,ORD00233456,PROD01059,Defective product
RET015647,ORD00233470,PROD01050,Better price available
RET015656,ORD00233575,PROD01020,Quality issues
RET015668,ORD00233739,PROD01056,Changed mind
RET015671,ORD00233747,PROD01011,Wrong item received
RET015673,ORD00233778,PROD01027,Changed mind
RET015679,ORD00233867,PROD01059,Damaged during shipping
RET015691,ORD00234150,PROD01056,Wrong item received
RET015703,ORD00234286,PROD01003,Late delivery
RET015711,ORD00234351,PROD01050,Damaged during shipping
RET015714,ORD00234376,PROD01033,Ordered by mistake
RET015716,ORD00234410,PROD01062,Damaged during shipping
RET015720,ORD00234467,PROD01024,Size/compatibility issue
RET015733,ORD00234619,PROD01010,Damaged during shipping
RET015735,ORD00234648,PROD01017,Product not as described
RET015738,ORD00234698,PROD01033,Size/compatibility issue
RET015739,ORD00234701,PROD01043,Better price available
RET015742,ORD00234734,PROD01023,Changed mind
RET015752,ORD00234789,PROD01058,Better price available
RET015771,ORD00234945,PROD01013,Quality issues
RET015773,ORD00234979,PROD01038,Wrong item received
RET015776,ORD00235015,PROD01022,Size/compatibility issue
RET015785,ORD00235117,PROD01004,Quality issues
RET015793,ORD00235225,PROD01018,Wrong item received
RET015795,ORD00235243,PROD01031,Late delivery
RET015799,ORD00235314,PROD01019,Defective product
RET015801,ORD00235334,PROD01003,Product not as described
